Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
fixation-tape,Fixation tape,"<p>Holds a dressing without taking skin off on removal, and tears cleanly across so you are not hunting for scissors.</p><h2>About fixation tape</h2><p>Holds a dressing without taking skin off on removal, and tears cleanly across so you are not hunting for scissors.</p><p>The adhesive is hypoallergenic.</p><h2>Choosing between the options</h2><p>There are 3 to choose from: 2.5cm, 5cm and 7.5cm.</p><p>2.5cm: .</p><p>5cm: .</p><p>7.5cm: .</p><h2>Pack sizes</h2><p>Available as roll and box of 12 rolls. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Backing</th><td>Non woven</td></tr><tr><th>Adhesive</th><td>Hypoallergenic</td></tr></table>",Good Practice Supply,Wound care,"wound-care,tape,wound,launch-range",FALSE,Size,2.5cm,Pack,Roll,GPS-WOU-FIXATION-TAPE-0101,0,shopify,0,deny,manual,6.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_fc63b5f4-f8cb-41c5-9e1d-bb51f3eb6a8a.png,1,Fixation tape,"Fixation tape, hypoallergenic","Fixation tape: Hypoallergenic, tears by hand. Available as roll and box of 12 rolls. Priced on the page, no account needed, dispatched from Sydney.",draft
fixation-tape,,,,,,,Size,2.5cm,Pack,Box of 12 rolls,GPS-WOU-FIXATION-TAPE-0102,0,shopify,0,deny,manual,72.00,TRUE,TRUE,,,,,,
fixation-tape,,,,,,,Size,5cm,Pack,Roll,GPS-WOU-FIXATION-TAPE-0201,0,shopify,0,deny,manual,6.90,TRUE,TRUE,,,,,,
fixation-tape,,,,,,,Size,5cm,Pack,Box of 12 rolls,GPS-WOU-FIXATION-TAPE-0202,0,shopify,0,deny,manual,72.00,TRUE,TRUE,,,,,,
fixation-tape,,,,,,,Size,7.5cm,Pack,Roll,GPS-WOU-FIXATION-TAPE-0301,0,shopify,0,deny,manual,6.90,TRUE,TRUE,,,,,,
fixation-tape,,,,,,,Size,7.5cm,Pack,Box of 12 rolls,GPS-WOU-FIXATION-TAPE-0302,0,shopify,0,deny,manual,72.00,TRUE,TRUE,,,,,,
conforming-bandages,Conforming bandages,"<p>Follows a limb rather than fighting it. Self adherent, so it holds without clips.</p><h2>About conforming bandages</h2><p>Follows a limb rather than fighting it. Self adherent, so it holds without clips.</p><h2>Choosing between the options</h2><p>There are 3 to choose from: 5cm, 7.5cm and 10cm.</p><p>5cm: .</p><p>7.5cm: .</p><p>10cm: .</p><h2>Pack sizes</h2><p>Available as pack of 12 and carton of 6 packs. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Stretch</th><td>Conforming</td></tr><tr><th>Fastening</th><td>Self adherent</td></tr></table>",Good Practice Supply,Wound care,"wound-care,tape,wound,launch-range",FALSE,Size,5cm,Pack,Pack of 12,GPS-WOU-CONFORMING-BANDAGES-0101,0,shopify,0,deny,manual,21.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_fc63b5f4-f8cb-41c5-9e1d-bb51f3eb6a8a.png,1,Conforming bandages,"Conforming bandages, stretch","Conforming bandages: Stretch, self adherent. Available as pack of 12 and carton of 6 packs. Priced on the page, no account needed, dispatched from Sydney.",draft
conforming-bandages,,,,,,,Size,5cm,Pack,Carton of 6 packs,GPS-WOU-CONFORMING-BANDAGES-0102,0,shopify,0,deny,manual,114.00,TRUE,TRUE,,,,,,
conforming-bandages,,,,,,,Size,7.5cm,Pack,Pack of 12,GPS-WOU-CONFORMING-BANDAGES-0201,0,shopify,0,deny,manual,21.90,TRUE,TRUE,,,,,,
conforming-bandages,,,,,,,Size,7.5cm,Pack,Carton of 6 packs,GPS-WOU-CONFORMING-BANDAGES-0202,0,shopify,0,deny,manual,114.00,TRUE,TRUE,,,,,,
conforming-bandages,,,,,,,Size,10cm,Pack,Pack of 12,GPS-WOU-CONFORMING-BANDAGES-0301,0,shopify,0,deny,manual,21.90,TRUE,TRUE,,,,,,
conforming-bandages,,,,,,,Size,10cm,Pack,Carton of 6 packs,GPS-WOU-CONFORMING-BANDAGES-0302,0,shopify,0,deny,manual,114.00,TRUE,TRUE,,,,,,
island-dressings,Island dressings,"<p>Pad and border in one, for a wound that needs covering rather than packing. Waterproof options for showering.</p><h2>About island dressings</h2><p>Pad and border in one, for a wound that needs covering rather than packing. Waterproof options for showering.</p><h2>Choosing between the options</h2><p>There are 3 to choose from: 6 × 7cm, 10 × 8cm and 10 × 15cm.</p><p>6 × 7cm: .</p><p>10 × 8cm: .</p><p>10 × 15cm: .</p><h2>Pack sizes</h2><p>Available as box of 50 and box of 100. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Border</th><td>Adhesive</td></tr><tr><th>Pad</th><td>Absorbent, low adherent</td></tr></table>",Good Practice Supply,Wound care,"wound-care,dressings,wound,launch-range",FALSE,Size,6 × 7cm,Pack,Box of 50,GPS-WOU-ISLAND-DRESSINGS-0101,0,shopify,0,deny,manual,32.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_fc63b5f4-f8cb-41c5-9e1d-bb51f3eb6a8a.png,1,Island dressings,"Island dressings, absorbent pad","Island dressings: Absorbent pad, adhesive border. Available as box of 50 and box of 100. Priced on the page, no account needed, dispatched from Sydney.",draft
island-dressings,,,,,,,Size,6 × 7cm,Pack,Box of 100,GPS-WOU-ISLAND-DRESSINGS-0102,0,shopify,0,deny,manual,61.00,TRUE,TRUE,,,,,,
island-dressings,,,,,,,Size,10 × 8cm,Pack,Box of 50,GPS-WOU-ISLAND-DRESSINGS-0201,0,shopify,0,deny,manual,32.90,TRUE,TRUE,,,,,,
island-dressings,,,,,,,Size,10 × 8cm,Pack,Box of 100,GPS-WOU-ISLAND-DRESSINGS-0202,0,shopify,0,deny,manual,61.00,TRUE,TRUE,,,,,,
island-dressings,,,,,,,Size,10 × 15cm,Pack,Box of 50,GPS-WOU-ISLAND-DRESSINGS-0301,0,shopify,0,deny,manual,32.90,TRUE,TRUE,,,,,,
island-dressings,,,,,,,Size,10 × 15cm,Pack,Box of 100,GPS-WOU-ISLAND-DRESSINGS-0302,0,shopify,0,deny,manual,61.00,TRUE,TRUE,,,,,,
first-aid-kit-workplace,"First aid kit, workplace","<p>Compliant contents in a case you can actually restock line by line rather than replacing whole.</p><h2>About first aid kit, workplace</h2><p>Compliant contents in a case you can actually restock line by line rather than replacing whole.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: 1 to 25 people and 26 to 100 people.</p><p>1 to 25 people: .</p><p>26 to 100 people: .</p><h2>Pack sizes</h2><p>Available as each and refill pack. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Mounting</th><td>Wall bracket</td></tr><tr><th>Contents</th><td>Itemised list included</td></tr></table>",Good Practice Supply,Wound care,"wound-care,firstaid,wound,launch-range",FALSE,Workplace size,1 to 25 people,Pack,Each,GPS-WOU-FIRST-AID-KIT-WORKPLACE-0101,0,shopify,0,deny,manual,89.00,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_fc63b5f4-f8cb-41c5-9e1d-bb51f3eb6a8a.png,1,"First aid kit, workplace","First aid kit, workplace, wall mounted","First aid kit, workplace: Wall mounted, restockable. Available as each and refill pack. Priced on the page, no account needed, dispatched from Sydney.",draft
first-aid-kit-workplace,,,,,,,Workplace size,1 to 25 people,Pack,Refill pack,GPS-WOU-FIRST-AID-KIT-WORKPLACE-0102,0,shopify,0,deny,manual,34.00,TRUE,TRUE,,,,,,
first-aid-kit-workplace,,,,,,,Workplace size,26 to 100 people,Pack,Each,GPS-WOU-FIRST-AID-KIT-WORKPLACE-0201,0,shopify,0,deny,manual,89.00,TRUE,TRUE,,,,,,
first-aid-kit-workplace,,,,,,,Workplace size,26 to 100 people,Pack,Refill pack,GPS-WOU-FIRST-AID-KIT-WORKPLACE-0202,0,shopify,0,deny,manual,34.00,TRUE,TRUE,,,,,,
adhesive-plasters,Adhesive plasters,"<p>The box you actually run out of. Assorted sizes in both plastic and fabric, because the plastic ones stay put in water and the fabric ones flex over a knuckle. Latex free adhesive.</p><h2>Plastic, fabric and blue</h2><p>Plastic plasters stay put in water and are the right choice for hands that get washed. Fabric plasters flex, so they survive a knuckle or an elbow that a plastic one peels straight off.</p><p>Blue detectable plasters exist because a plaster that comes off in food needs to be findable, by eye and by a metal detector. They belong in any kitchen first aid kit and nowhere else.</p><h2>Buying them</h2><p>Assorted rather than a single size, because the one you need is always the one the box has run out of. Latex free adhesive throughout, which matters more than it sounds: plaster adhesive is a common contact allergy.</p><h2>Specifications</h2><table><tr><th>Adhesive</th><td>Latex free acrylic</td></tr><tr><th>Pad</th><td>Low adherent</td></tr><tr><th>Sterility</th><td>Individually wrapped, sterile</td></tr></table>",Good Practice Supply,Wound care,"wound-care,plasters,plasters,launch-range",FALSE,Backing,"Plastic, assorted",Pack,Box of 100,GPS-WOU-ADHESIVE-PLASTERS-0101,0,shopify,0,deny,manual,12.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260915_112445_a17e73ef-2587-4d63-b396-e5482f228145.png,1,Adhesive plasters,"Adhesive plasters, plastic and fabric, box of 100","Assorted adhesive plasters in plastic and fabric, latex free adhesive, sterile and individually wrapped. Box of 100, priced on the page.",draft
adhesive-plasters,,,,,,,Backing,"Plastic, assorted",Pack,Box of 250,GPS-WOU-ADHESIVE-PLASTERS-0102,0,shopify,0,deny,manual,28.40,TRUE,TRUE,,,,,,
adhesive-plasters,,,,,,,Backing,"Plastic, assorted",Pack,Carton of 1000,GPS-WOU-ADHESIVE-PLASTERS-0103,0,shopify,0,deny,manual,99.00,TRUE,TRUE,,,,,,
adhesive-plasters,,,,,,,Backing,"Fabric, assorted",Pack,Box of 100,GPS-WOU-ADHESIVE-PLASTERS-0201,0,shopify,0,deny,manual,12.90,TRUE,TRUE,,,,,,
adhesive-plasters,,,,,,,Backing,"Fabric, assorted",Pack,Box of 250,GPS-WOU-ADHESIVE-PLASTERS-0202,0,shopify,0,deny,manual,28.40,TRUE,TRUE,,,,,,
adhesive-plasters,,,,,,,Backing,"Fabric, assorted",Pack,Carton of 1000,GPS-WOU-ADHESIVE-PLASTERS-0203,0,shopify,0,deny,manual,99.00,TRUE,TRUE,,,,,,
adhesive-plasters,,,,,,,Backing,Blue detectable,Pack,Box of 100,GPS-WOU-ADHESIVE-PLASTERS-0301,0,shopify,0,deny,manual,12.90,TRUE,TRUE,,,,,,
adhesive-plasters,,,,,,,Backing,Blue detectable,Pack,Box of 250,GPS-WOU-ADHESIVE-PLASTERS-0302,0,shopify,0,deny,manual,28.40,TRUE,TRUE,,,,,,
adhesive-plasters,,,,,,,Backing,Blue detectable,Pack,Carton of 1000,GPS-WOU-ADHESIVE-PLASTERS-0303,0,shopify,0,deny,manual,99.00,TRUE,TRUE,,,,,,
crepe-bandages,Crepe bandages,"<p>Light support and holding a dressing down. Cotton crepe stretches in one direction and relaxes as it warms, which is why it needs checking rather than pulling tight once.</p><h2>About crepe bandages</h2><p>Light support and holding a dressing down. Cotton crepe stretches in one direction and relaxes as it warms, which is why it needs checking rather than pulling tight once.</p><p>The material is cotton crepe.</p><p>Supplied non-sterile.</p><h2>Choosing between the options</h2><p>There are 4 to choose from: 5cm, 7.5cm, 10cm and 15cm.</p><p>5cm: fingers and wrists.</p><p>7.5cm: forearm and ankle.</p><p>10cm: knee and calf.</p><p>15cm: thigh and torso.</p><h2>Pack sizes</h2><p>Available as each, box of 12 and carton of 72. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Material</th><td>Cotton crepe</td></tr><tr><th>Stretch</th><td>Single direction</td></tr><tr><th>Sterility</th><td>Non-sterile</td></tr></table>",Good Practice Supply,Wound care,"wound-care,bandages,bandage,launch-range",FALSE,Size,5cm,Pack,Each,GPS-WOU-CREPE-BANDAGES-0101,0,shopify,0,deny,manual,3.40,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260915_111902_73529e6d-85a5-4ad0-b520-6895ba5d18d8.png,1,Crepe bandages,"Crepe bandages, cotton crepe","Crepe bandages: Cotton crepe, 5 to 15cm. Available as each, box of 12 and carton of 72. Priced on the page, no account needed, dispatched from Sydney.",draft
crepe-bandages,,,,,,,Size,5cm,Pack,Box of 12,GPS-WOU-CREPE-BANDAGES-0102,0,shopify,0,deny,manual,36.60,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,5cm,Pack,Carton of 72,GPS-WOU-CREPE-BANDAGES-0103,0,shopify,0,deny,manual,198.00,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,7.5cm,Pack,Each,GPS-WOU-CREPE-BANDAGES-0201,0,shopify,0,deny,manual,3.40,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,7.5cm,Pack,Box of 12,GPS-WOU-CREPE-BANDAGES-0202,0,shopify,0,deny,manual,36.60,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,7.5cm,Pack,Carton of 72,GPS-WOU-CREPE-BANDAGES-0203,0,shopify,0,deny,manual,198.00,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,10cm,Pack,Each,GPS-WOU-CREPE-BANDAGES-0301,0,shopify,0,deny,manual,3.40,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,10cm,Pack,Box of 12,GPS-WOU-CREPE-BANDAGES-0302,0,shopify,0,deny,manual,36.60,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,10cm,Pack,Carton of 72,GPS-WOU-CREPE-BANDAGES-0303,0,shopify,0,deny,manual,198.00,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,15cm,Pack,Each,GPS-WOU-CREPE-BANDAGES-0401,0,shopify,0,deny,manual,3.40,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,15cm,Pack,Box of 12,GPS-WOU-CREPE-BANDAGES-0402,0,shopify,0,deny,manual,36.60,TRUE,TRUE,,,,,,
crepe-bandages,,,,,,,Size,15cm,Pack,Carton of 72,GPS-WOU-CREPE-BANDAGES-0403,0,shopify,0,deny,manual,198.00,TRUE,TRUE,,,,,,
cohesive-bandage,Cohesive bandage,"<p>Sticks to itself and to nothing else, so it holds without tape and comes off without taking hair with it. The one to reach for over a dressing on an awkward shape.</p><h2>About cohesive bandage</h2><p>Sticks to itself and to nothing else, so it holds without tape and comes off without taking hair with it. The one to reach for over a dressing on an awkward shape.</p><p>The material is latex free cohesive.</p><h2>Choosing between the options</h2><p>There are 3 to choose from: 2.5cm, 5cm and 7.5cm.</p><p>2.5cm: fingers.</p><p>5cm: the common one.</p><p>7.5cm: limbs.</p><h2>Pack sizes</h2><p>Available as box of 12, box of 24 and carton of 96. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Material</th><td>Latex free cohesive</td></tr><tr><th>Length</th><td>4.5m stretched</td></tr><tr><th>Fixation</th><td>Self adherent, no tape</td></tr></table>",Good Practice Supply,Wound care,"wound-care,bandages,bandage,launch-range",FALSE,Size,2.5cm,Pack,Box of 12,GPS-WOU-COHESIVE-BANDAGE-0101,0,shopify,0,deny,manual,22.80,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260915_111902_73529e6d-85a5-4ad0-b520-6895ba5d18d8.png,1,Cohesive bandage,"Cohesive bandage, self adherent","Cohesive bandage: Self adherent, 5cm x 4.5m, latex free. Available as box of 12, box of 24 and carton of 96. Priced on the page, no account needed.",draft
cohesive-bandage,,,,,,,Size,2.5cm,Pack,Box of 24,GPS-WOU-COHESIVE-BANDAGE-0102,0,shopify,0,deny,manual,41.80,TRUE,TRUE,,,,,,
cohesive-bandage,,,,,,,Size,2.5cm,Pack,Carton of 96,GPS-WOU-COHESIVE-BANDAGE-0103,0,shopify,0,deny,manual,156.00,TRUE,TRUE,,,,,,
cohesive-bandage,,,,,,,Size,5cm,Pack,Box of 12,GPS-WOU-COHESIVE-BANDAGE-0201,0,shopify,0,deny,manual,22.80,TRUE,TRUE,,,,,,
cohesive-bandage,,,,,,,Size,5cm,Pack,Box of 24,GPS-WOU-COHESIVE-BANDAGE-0202,0,shopify,0,deny,manual,41.80,TRUE,TRUE,,,,,,
cohesive-bandage,,,,,,,Size,5cm,Pack,Carton of 96,GPS-WOU-COHESIVE-BANDAGE-0203,0,shopify,0,deny,manual,156.00,TRUE,TRUE,,,,,,
cohesive-bandage,,,,,,,Size,7.5cm,Pack,Box of 12,GPS-WOU-COHESIVE-BANDAGE-0301,0,shopify,0,deny,manual,22.80,TRUE,TRUE,,,,,,
cohesive-bandage,,,,,,,Size,7.5cm,Pack,Box of 24,GPS-WOU-COHESIVE-BANDAGE-0302,0,shopify,0,deny,manual,41.80,TRUE,TRUE,,,,,,
cohesive-bandage,,,,,,,Size,7.5cm,Pack,Carton of 96,GPS-WOU-COHESIVE-BANDAGE-0303,0,shopify,0,deny,manual,156.00,TRUE,TRUE,,,,,,
hydrocolloid-foam-dressings,Hydrocolloid and foam dressings,"<p>The dressings that manage moisture rather than just cover. Hydrocolloid for shallow wounds with light exudate, foam where there is more to absorb and the area needs cushioning.</p><h2>About hydrocolloid and foam dressings</h2><p>The dressings that manage moisture rather than just cover. Hydrocolloid for shallow wounds with light exudate, foam where there is more to absorb and the area needs cushioning.</p><p>Supplied sterile, individually pouched.</p><h2>Choosing between the options</h2><p>There are 3 to choose from: Hydrocolloid, 10 x 10cm, Foam, 10 x 10cm and Foam adhesive border.</p><p>Hydrocolloid, 10 x 10cm: shallow, light exudate.</p><p>Foam, 10 x 10cm: more absorbent.</p><p>Foam adhesive border: stays without tape.</p><h2>Pack sizes</h2><p>Available as box of 5, box of 10 and carton of 50. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Sterility</th><td>Sterile, individually pouched</td></tr><tr><th>Size</th><td>10 x 10cm</td></tr><tr><th>Wear time</th><td>Up to 7 days, per instructions</td></tr></table>",Good Practice Supply,Wound care,"wound-care,dressings,wound,launch-range",FALSE,Size,"Hydrocolloid, 10 x 10cm",Pack,Box of 5,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0101,0,shopify,0,deny,manual,24.50,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_fc63b5f4-f8cb-41c5-9e1d-bb51f3eb6a8a.png,1,Hydrocolloid and foam dressings,"Hydrocolloid and foam dressings, sterile","Hydrocolloid and foam dressings: Sterile, 10 x 10cm. Available as box of 5, box of 10 and carton of 50. Priced on the page, no account needed, dispatched.",draft
hydrocolloid-foam-dressings,,,,,,,Size,"Hydrocolloid, 10 x 10cm",Pack,Box of 10,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0102,0,shopify,0,deny,manual,45.90,TRUE,TRUE,,,,,,
hydrocolloid-foam-dressings,,,,,,,Size,"Hydrocolloid, 10 x 10cm",Pack,Carton of 50,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0103,0,shopify,0,deny,manual,209.00,TRUE,TRUE,,,,,,
hydrocolloid-foam-dressings,,,,,,,Size,"Foam, 10 x 10cm",Pack,Box of 5,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0201,0,shopify,0,deny,manual,24.50,TRUE,TRUE,,,,,,
hydrocolloid-foam-dressings,,,,,,,Size,"Foam, 10 x 10cm",Pack,Box of 10,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0202,0,shopify,0,deny,manual,45.90,TRUE,TRUE,,,,,,
hydrocolloid-foam-dressings,,,,,,,Size,"Foam, 10 x 10cm",Pack,Carton of 50,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0203,0,shopify,0,deny,manual,209.00,TRUE,TRUE,,,,,,
hydrocolloid-foam-dressings,,,,,,,Size,Foam adhesive border,Pack,Box of 5,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0301,0,shopify,0,deny,manual,24.50,TRUE,TRUE,,,,,,
hydrocolloid-foam-dressings,,,,,,,Size,Foam adhesive border,Pack,Box of 10,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0302,0,shopify,0,deny,manual,45.90,TRUE,TRUE,,,,,,
hydrocolloid-foam-dressings,,,,,,,Size,Foam adhesive border,Pack,Carton of 50,GPS-WOU-HYDROCOLLOID-FOAM-DRESSINGS-0303,0,shopify,0,deny,manual,209.00,TRUE,TRUE,,,,,,
silicone-scar-gel,Silicone scar gel,"<p>Medical grade silicone in a tube, for closed and fully healed skin. It is not a dressing and it is not for open wounds. Follow the directions from whoever is managing the scar.</p><h2>About silicone scar gel</h2><p>Medical grade silicone in a tube, for closed and fully healed skin. It is not a dressing and it is not for open wounds. Follow the directions from whoever is managing the scar.</p><p>The active is medical grade silicone.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: 15g tube and 30g tube.</p><p>15g tube: the standard.</p><p>30g tube: larger areas.</p><h2>Pack sizes</h2><p>Available as each, box of 6 and box of 12. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Active</th><td>Medical grade silicone</td></tr><tr><th>Format</th><td>Self drying gel</td></tr><tr><th>Use</th><td>Closed, healed skin only</td></tr></table>",Good Practice Supply,Wound care,"wound-care,dressings,scar,launch-range",FALSE,Tube size,15g tube,Pack,Each,GPS-WOU-SILICONE-SCAR-GEL-0101,0,shopify,0,deny,manual,29.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260915_112445_df1c68f9-58ba-4ea0-91e5-d922bb72275c.png,1,Silicone scar gel,"Silicone scar gel, medical silicone","Silicone scar gel: Medical silicone, 15g tube. Available as each, box of 6 and box of 12. Priced on the page, no account needed, dispatched from Sydney.",draft
silicone-scar-gel,,,,,,,Tube size,15g tube,Pack,Box of 6,GPS-WOU-SILICONE-SCAR-GEL-0102,0,shopify,0,deny,manual,164.00,TRUE,TRUE,,,,,,
silicone-scar-gel,,,,,,,Tube size,15g tube,Pack,Box of 12,GPS-WOU-SILICONE-SCAR-GEL-0103,0,shopify,0,deny,manual,308.00,TRUE,TRUE,,,,,,
silicone-scar-gel,,,,,,,Tube size,30g tube,Pack,Each,GPS-WOU-SILICONE-SCAR-GEL-0201,0,shopify,0,deny,manual,29.90,TRUE,TRUE,,,,,,
silicone-scar-gel,,,,,,,Tube size,30g tube,Pack,Box of 6,GPS-WOU-SILICONE-SCAR-GEL-0202,0,shopify,0,deny,manual,164.00,TRUE,TRUE,,,,,,
silicone-scar-gel,,,,,,,Tube size,30g tube,Pack,Box of 12,GPS-WOU-SILICONE-SCAR-GEL-0203,0,shopify,0,deny,manual,308.00,TRUE,TRUE,,,,,,
sutures,Sutures,"<p>Non-absorbable nylon and absorbable, both on a reverse cutting needle, in the two sizes a treatment room gets through. Supplied sterile, single use, with the needle swaged on.</p><h2>About sutures</h2><p>Non-absorbable nylon and absorbable, both on a reverse cutting needle, in the two sizes a treatment room gets through. Supplied sterile, single use, with the needle swaged on.</p><p>Supplied sterile, single use.</p><h2>Choosing between the options</h2><p>There are 4 to choose from: Nylon 3-0, Nylon 4-0, Absorbable 3-0 and Absorbable 4-0.</p><p>Nylon 3-0: non-absorbable.</p><p>Nylon 4-0: non-absorbable, finer.</p><p>Absorbable 3-0: no removal.</p><p>Absorbable 4-0: no removal, finer.</p><h2>Pack sizes</h2><p>Available as box of 12, box of 24 and carton of 72. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Needle</th><td>Reverse cutting, swaged</td></tr><tr><th>Sterility</th><td>Sterile, single use</td></tr><tr><th>Thread length</th><td>75cm</td></tr></table>",Good Practice Supply,Wound care,"wound-care,procedure,suture,launch-range",FALSE,Gauge,Nylon 3-0,Pack,Box of 12,GPS-WOU-SUTURES-0101,0,shopify,0,deny,manual,42.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260915_111902_0a56cd8c-12a4-4c97-a2b2-e3822156c612.png,1,Sutures,"Sutures, sterile","Sutures: Sterile, 3-0 and 4-0 on a cutting needle. Available as box of 12, box of 24 and carton of 72. Priced on the page, no account needed, dispatched from.",draft
sutures,,,,,,,Gauge,Nylon 3-0,Pack,Box of 24,GPS-WOU-SUTURES-0102,0,shopify,0,deny,manual,79.80,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Nylon 3-0,Pack,Carton of 72,GPS-WOU-SUTURES-0103,0,shopify,0,deny,manual,224.00,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Nylon 4-0,Pack,Box of 12,GPS-WOU-SUTURES-0201,0,shopify,0,deny,manual,42.90,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Nylon 4-0,Pack,Box of 24,GPS-WOU-SUTURES-0202,0,shopify,0,deny,manual,79.80,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Nylon 4-0,Pack,Carton of 72,GPS-WOU-SUTURES-0203,0,shopify,0,deny,manual,224.00,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Absorbable 3-0,Pack,Box of 12,GPS-WOU-SUTURES-0301,0,shopify,0,deny,manual,42.90,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Absorbable 3-0,Pack,Box of 24,GPS-WOU-SUTURES-0302,0,shopify,0,deny,manual,79.80,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Absorbable 3-0,Pack,Carton of 72,GPS-WOU-SUTURES-0303,0,shopify,0,deny,manual,224.00,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Absorbable 4-0,Pack,Box of 12,GPS-WOU-SUTURES-0401,0,shopify,0,deny,manual,42.90,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Absorbable 4-0,Pack,Box of 24,GPS-WOU-SUTURES-0402,0,shopify,0,deny,manual,79.80,TRUE,TRUE,,,,,,
sutures,,,,,,,Gauge,Absorbable 4-0,Pack,Carton of 72,GPS-WOU-SUTURES-0403,0,shopify,0,deny,manual,224.00,TRUE,TRUE,,,,,,
